uniqeid,subcategory,category,itempurchased,size,color,reviewrating,timestamp,isamazonseller,paymentmethod
45f4a7c6b7d29d6751ffe10a743145fa,"Clothing, Shoes & Jewelry | Costumes & Accessories | Men | Accessories | Accessory Sets",Accessories,Handbag,M,Red,2.7,2023-01-18,Y,Bank Transfer
14e13b09adb60630d22f24dd9717810b,Toys & Games | Puzzles,Footwear,Sneakers,L,Brown,4.1,2023-01-19,Y,Credit Card
1b4f7707f262783d6d2909a3e4590d02,Toys & Games | Toy Figures & Playsets | Action Figures,Footwear,Sandals,L,Pink,5.0,2023-01-20,Y,PayPal
ee14c2e9dd90e9939feadc4200a5425b,"Arts, Crafts & Sewing | Crafting | Paper & Paper Crafts | Paper",Accessories,Sunglasses,L,Olive,3.0,2023-01-21,Y,Venmo
e8049fc17a4e68ac818d5a86f16eb5a9,"Clothing, Shoes & Jewelry | Costumes & Accessories | Kids & Baby | Girls | Costumes",Outerwear,Jacket,XL,Lavender,3.6,2023-01-22,Y,Venmo
f9b2d278f506070cf56670077990cd2c,Toys & Games | Dress Up & Pretend Play | Costumes,Clothing,T-shirt,L,Purple,2.8,2023-01-23,Y,Venmo
198897f1a96df539c604a42576682123,Sports & Outdoors | Sports & Fitness | Team Sports | Basketball | Basketballs,Footwear,Sneakers,S,Beige,4.6,2023-01-24,Y,Cash
37b3cbfaa0f7cdbb7b3156cf4aed563b,Toys & Games | Hobbies | Remote & App Controlled Vehicles & Parts | Remote & App Controlled Vehicle Parts,Footwear,Shoes,L,Green,2.9,2023-10-10,Y,Venmo
b36591a5b65fbeab4c5f32574abbd72c,Toys & Games | Baby & Toddler Toys | Sorting & Stacking Toys,Outerwear,Jacket,L,Brown,4.8,2023-10-11,Y,Bank Transfer
fa96fa335c81fae616f14c5cd13ca54a,Toys & Games | Hobbies | Trains & Accessories,Accessories,Scarf,M,Beige,3.3,2023-10-12,Y,Venmo
b012c4abe4a6a008767e6dddfec2c5c5,Toys & Games | Hobbies | Remote & App Controlled Vehicles & Parts | Remote & App Controlled Vehicle Parts | Vehicle Bodies & Scale Accessories,Footwear,Sneakers,M,Beige,4.6,2023-10-13,Y,Bank Transfer
f89c25d355a61d4977af027e0f7ed7d3,,Unk,N,N,N,N,N,N,Unk
324a704a225c985a154c65900a1a0512,,Unk,N,N,N,N,N,Y,Unk
70762c5c47a74962385c8d138b3b7409,Toys & Games | Hobbies | Remote & App Controlled Vehicles & Parts | Remote & App Controlled Vehicle Parts,Unk,N,N,N,N,N,Y,Unk
9fe6ed011ee456a52142a0e3e486ee3e,Toys & Games | Arts & Crafts | Drawing & Painting Supplies | Pencil Erasers,Unk,N,N,N,N,N,Y,Unk
8ad260e0ed94bbc4c404dae9b4bb15c4,Home & Kitchen | Bedding | Kids' Bedding | Sheets & Pillowcases | Pillowcases,Unk,N,N,N,N,N,Y,Unk
6c95e0f6d9e3e70cac0e59e434e7117b,Toys & Games | Stuffed Animals & Plush Toys | Stuffed Animals & Teddy Bears,Unk,N,N,N,N,N,Y,Unk
221e1ec49412755e41cc2dde19301214,Toys & Games | Games & Accessories | Board Games,Unk,N,N,N,N,N,Y,Unk
c05fbd3159f6af83899678d75a43626d,Toys & Games | Sports & Outdoor Play | Play Tents & Tunnels,Unk,N,N,N,N,N,Y,Unk
2ac8613922b0c513a801d5899a51f1d4,Toys & Games | Novelty & Gag Toys,Unk,N,N,N,N,N,Y,Unk
66f55d694e2b1ac64da7e9fe7f838dfd,Toys & Games | Stuffed Animals & Plush Toys,Unk,N,N,N,N,N,Y,Unk
0f3162c0bb84426d45cf886aa827d993,Toys & Games | Toy Figures & Playsets | Action Figures,Unk,N,N,N,N,N,Y,Unk
e04b49f6064d8f5384c5e876dd325668,Toys & Games | Building Toys | Building Sets,Unk,N,N,N,N,N,Y,Unk
87cf05d98ec2b81490f66bb377ffddc2,"Sports & Outdoors | Outdoor Recreation | Skates, Skateboards & Scooters | Skateboarding | Protective Gear",Unk,N,N,N,N,N,Y,Unk
fa8bac3ea30f7ab778a4eabe7cb4fba5,Toys & Games | Novelty & Gag Toys,Unk,N,N,N,N,N,Y,Unk
be8d50bb5b944d877cfdbad6a97c38b8,Toys & Games | Toy Figures & Playsets | Action Figures,Unk,N,N,N,N,N,Y,Unk
07211eb052b26764baf0d64a2b302a31,Toys & Games | Puzzles | Jigsaw Puzzles,Unk,N,N,N,N,N,Y,Unk
5ed6a9d3605680f87cd47b547f688b0a,Toys & Games | Collectible Toys,Unk,N,N,N,N,N,Y,Unk
b1589059a871c5c1dfe3f13dcdf3622a,Toys & Games | Puzzles | Jigsaw Puzzles,Unk,N,N,N,N,N,Y,Unk
33366780e581990022cfaff593fc2fad,Toys & Games | Baby & Toddler Toys | Bath Toys,Unk,N,N,N,N,N,Y,Unk
f5b8c50318d3cd34338a6ff0ab1efd5e,Toys & Games | Stuffed Animals & Plush Toys | Stuffed Animals & Teddy Bears,Unk,N,N,N,N,N,Y,Unk
1f8edf9b3d4a346d46a8354842a91c27,Toys & Games | Play Vehicles | Die-Cast Vehicles,Unk,N,N,N,N,N,Y,Unk
79e527ab6ed2cb955d0736f0492465a4,Home & Kitchen | Bedding | Kids' Bedding | Decorative Pillows & Covers | Travel Pillows,Unk,N,N,N,N,N,Y,Unk
ee07d53cb4d8c5abcecbb95af410d5eb,,Unk,N,N,N,N,N,Y,Unk
268e36eeaad1b374177399543b808226,Toys & Games | Games & Accessories,Unk,N,N,N,N,N,Y,Unk
a77e16c8e410412d4acc5a49abd396e7,Toys & Games | Arts & Crafts | Drawing & Painting Supplies | Chalk,Unk,N,N,N,N,N,Y,Unk
15876da587525324d5806c1fec76c828,,Accessories,Hat,M,Purple,4.0,2023-11-08,Y,Debit Card
71e089212950383f3981dbd533e8862f,Office Products | Office & School Supplies | Writing & Correction Supplies | Pencils | Wooden Colored Pencils,Clothing,Skirt,L,Green,2.8,2023-11-09,Y,Venmo
2b5dd4a47604b80aff22eb0821ad22e0,"Clothing, Shoes & Jewelry | Costumes & Accessories | Women | Costumes & Cosplay Apparel | Bottoms",Clothing,Shorts,M,Charcoal,2.6,2023-11-10,Y,Venmo
1046ff386ac8561e886cec83835f4727,Toys & Games | Sports & Outdoor Play | Slumber Bags,Clothing,Blouse,S,Indigo,2.7,2023-11-11,Y,Bank Transfer
0e999233f7a05fd57787d006b14b1c6e,"Clothing, Shoes & Jewelry | Costumes & Accessories | Men | Costumes & Cosplay Apparel | Costumes",Clothing,Socks,M,Black,4.5,2023-11-12,Y,Credit Card
9877963e03a185660971f68befd1d249,"Toys & Games | Collectible Toys | Statues, Bobbleheads & Busts | Statues",Accessories,Belt,M,Blue,3.7,2023-11-13,Y,Credit Card
4da385f22018ea0a167d89652bc05cff,Toys & Games | Dolls & Accessories | Dolls,Footwear,Boots,L,Silver,3.4,2023-11-14,Y,Cash
958ca37b9b9754267085c4e31d63c5cd,Home & Kitchen | Furniture | Living Room Furniture | Tables | End Tables,Clothing,Shorts,S,Brown,4.6,2023-11-15,Y,Debit Card
70d2366a567f9265d62bdc009c9a571b,,Clothing,Shirt,M,Violet,4.1,2023-11-16,Y,Venmo
1d5542566062217608d4be3efd551c61,Toys & Games | Novelty & Gag Toys | Money Banks,Accessories,Handbag,M,Orange,2.6,2023-11-17,Y,Debit Card
d2912f3dd63dc280ae34e3106206c32b,,Clothing,Jeans,XL,Gray,4.6,2023-11-18,Y,PayPal
c10dfe90f1de7c722f89c89ea8473c36,Toys & Games | Toy Figures & Playsets | Action Figures,Clothing,Dress,S,Gold,3.0,2023-11-19,Y,Bank Transfer
dfc8be2fa17dd6d85ab8663018904740,"Clothing, Shoes & Jewelry | Costumes & Accessories | Kids & Baby | Girls | Costumes",Clothing,Dress,L,Charcoal,3.4,2023-11-20,Y,PayPal
adc72383a045d4850d1c0c73bb5f83d1,Toys & Games | Toy Figures & Playsets,Footwear,Sandals,S,Black,3.5,2023-11-21,Y,Venmo
150ced6ad7df97eb7a4abdad3439b6d1,Toys & Games | Games & Accessories | Board Games,Outerwear,Jacket,S,Indigo,3.5,2023-11-22,Y,Bank Transfer
e52ef92b3ca8645bb0207d114f20ff31,Toys & Games | Stuffed Animals & Plush Toys | Stuffed Animals & Teddy Bears,Outerwear,Coat,S,White,3.7,2023-11-23,Y,Credit Card
c5b0241426d07d789684447bbad693e8,Toys & Games | Play Vehicles | Pull Back Vehicles,Clothing,Pants,M,Yellow,4.8,2023-11-24,Y,PayPal
9438339bb41d2223ca792c8f5c383e18,Toys & Games | Games & Accessories | Board Games,Accessories,Backpack,S,Orange,4.9,2023-11-25,Y,Credit Card
3d789b07bc9e77de98c797e740635d63,,Clothing,Blouse,S,Green,4.9,2023-11-26,Y,PayPal
d5d507f378dc1e26bfe32e1e34fbc75e,Home & Kitchen | Bedding | Kids' Bedding | Sheets & Pillowcases | Sheet & Pillowcase Sets,Clothing,Skirt,L,Gold,4.7,2023-11-27,Y,Credit Card
48d24c8db7f5ae709508ad96ce3c7b58,Toys & Games | Games & Accessories | Board Games,Footwear,Sandals,S,Orange,4.9,2023-11-28,Y,Credit Card
c164048e89368a2b7745fea0883dab86,Toys & Games | Hobbies | Remote & App Controlled Vehicles & Parts | Remote & App Controlled Vehicle Parts,Clothing,Pants,M,Cyan,2.9,2023-11-29,Y,Venmo
75b95582ecde82e89b72cc363e5be31b,Toys & Games | Learning & Education,Accessories,Hat,L,Black,4.4,2023-11-30,Y,Debit Card
b010273cdeb5f58fbd9bf172887b87f7,Home & Kitchen | Furniture | Kids' Furniture | Step Stools,Clothing,Hoodie,L,Yellow,3.2,2023-12-01,Y,Debit Card
46fb4dbb33ab8dde10234dc09e3302f8,Toys & Games | Party Supplies | Party Favors,Clothing,Sweater,L,Maroon,4.6,2023-12-02,Y,Debit Card
b880955546c59227da44e051ec9937c3,Toys & Games | Novelty & Gag Toys | Executive Desk Toys,Accessories,Scarf,XL,Black,4.0,2023-12-03,Y,Cash
524dd38646ec03a1c931ff27e382421d,Toys & Games | Puzzles | Brain Teasers,Footwear,Sneakers,M,Gray,3.7,2023-12-04,Y,PayPal
4d9bc76fa9b4b4293ce567953cb985fd,Toys & Games | Toy Figures & Playsets,Footwear,Boots,XL,Orange,4.2,2023-12-05,N,Cash
9fd5221ffecdd904357e8f8fda151ab9,Toys & Games | Sports & Outdoor Play | Bubbles,Outerwear,Coat,M,Cyan,2.9,2023-12-06,Y,Debit Card
7a12b412fc84c36e48d895b906ee7b5b,Toys & Games | Learning & Education | Counting & Math Toys,Footwear,Boots,M,Magenta,4.8,2023-12-07,Y,Cash
2ce9a60c6a0a1478b5c7e9e095cde0e1,Toys & Games | Dolls & Accessories | Dolls,Footwear,Sandals,M,Pink,4.4,2023-12-08,Y,Venmo
37a50b4d9bab78cb4eda829041fa874b,Toys & Games | Puppets & Puppet Theaters | Hand Puppets,Clothing,Pants,S,Turquoise,3.4,2023-12-09,Y,Venmo
ee82d25d58b2ff84fcd7eaec6a0be276,,Clothing,Hoodie,S,Violet,2.8,2023-12-10,Y,Credit Card
944d284eda2f2977e53fa2c87fba3a56,Toys & Games | Hobbies | Trains & Accessories | Train Cars | Locomotives | Diesel,Footwear,Sandals,L,Teal,4.2,2023-12-11,Y,Cash
2e921f3ec06407bf6b8c2d8983f48a2b,Toys & Games | Arts & Crafts | Craft Kits | Paint-By-Number Kits,Clothing,Sweater,L,Pink,3.8,2023-12-12,Y,Cash
60bfc8f970fcb951b1d6273942c0a290,Toys & Games | Arts & Crafts | Craft Kits,Accessories,Belt,M,Gold,3.1,2023-12-13,Y,Credit Card
21c1174a41a42aef308043873e889c70,Toys & Games | Dolls & Accessories | Doll Accessories | Clothing & Shoes,Clothing,Jeans,XL,Red,3.2,2023-12-14,Y,Credit Card
cffb3d497cd7830568807d2c0da110e0,Home & Kitchen | Event & Party Supplies | Favors,Clothing,Hoodie,S,Beige,3.0,2023-12-15,Y,PayPal
a368efd31fdde7e56fbf9a1c1f47116f,Toys & Games | Baby & Toddler Toys | Rattles & Plush Rings,Footwear,Boots,M,Black,3.6,2023-12-16,Y,Credit Card
98eb7c71c5ff72651de55d96a926760a,Toys & Games | Dolls & Accessories | Doll Accessories,Clothing,Socks,L,Lavender,2.5,2023-12-17,Y,Cash
31881da2ccc09a4d69981c74391704d9,Toys & Games | Hobbies | Trains & Accessories | Train Cars | Freight Cars | Hoppers,Footwear,Boots,S,Violet,3.6,2023-09-14,Y,Cash
3ad75debc25cacbdcf3fd8644685d523,Home & Kitchen | Furniture | Kids' Furniture | Tables & Chairs | Table & Chair Sets,Clothing,Dress,S,Teal,3.4,2023-12-18,Y,Cash
089f005d88edb869192d1fbe877969ac,Toys & Games | Arts & Crafts | Stickers,Outerwear,Jacket,M,Maroon,2.5,2023-12-19,Y,PayPal
e4106643e8ec6b25bd8528ccda8e2bea,"Clothing, Shoes & Jewelry | Costumes & Accessories | Kids & Baby | Girls | Accessories",Outerwear,Jacket,L,Blue,4.7,2023-12-20,Y,Bank Transfer
dcb521f35dd9881e59d7ebd9397ba42b,Toys & Games | Dress Up & Pretend Play | Pretend Play,Footwear,Boots,S,Teal,3.2,2023-12-21,Y,Bank Transfer
0e83edea199365d2ef8ca81a081ab598,"Toys & Games | Collectible Toys | Statues, Bobbleheads & Busts",Footwear,Sneakers,L,Maroon,2.9,2023-12-22,Y,Credit Card
ff07395ac6439d7c31327eea03d1e17a,"Toys & Games | Collectible Toys | Statues, Bobbleheads & Busts | Statues",Clothing,Pants,L,Silver,4.9,2023-12-23,Y,PayPal
bebaa136f0841c75a48708bf6e686ca8,"Clothing, Shoes & Jewelry | Costumes & Accessories | Kids & Baby | Girls | Costumes",Outerwear,Coat,S,Olive,2.7,2023-12-24,Y,PayPal
6f06d7a13bb01741ac54d0e6cd98696f,Toys & Games | Stuffed Animals & Plush Toys | Plush Puppets,Clothing,Shirt,S,Gray,4.7,2023-12-25,Y,Venmo
5501372cdf9304b1ef100e1076d01c8d,Hobbies | Remote & App Controlled Vehicles & Parts | Remote & App Controlled Vehicle Parts | Power Plant & Driveline Systems | Electric Speed Controllers,Clothing,Sweater,M,Peach,2.9,2023-12-26,Y,Venmo
e5fd0b043bd2c7df93df63644e053394,Home & Kitchen | Kitchen & Dining | Kitchen Utensils & Gadgets | Bar & Wine Tools | Corkscrews & Openers | Bottle Openers,Footwear,Shoes,L,Yellow,4.8,2023-12-27,Y,Venmo
60b84f908ed6683121586adb1db1dc59,,Footwear,Boots,L,Violet,4.6,2023-12-28,Y,Venmo
3b45080c3704e0b35a0260c345099976,"Sports & Outdoors | Outdoor Recreation | Skates, Skateboards & Scooters | Scooters & Equipment | Components & Parts | Replacement Wheels",Accessories,Sunglasses,S,Red,5.0,2023-01-01,Y,Venmo
392aa2aac260d26ce604338b711238fd,Toys & Games | Dress Up & Pretend Play | Pretend Play | Kitchen Toys | Play Food,Footwear,Sneakers,S,Charcoal,4.8,2022-12-28,Y,Venmo
6b1b48668c31d27a9fa3cde43d70ea47,Toys & Games | Arts & Crafts | Craft Kits,Accessories,Jewelry,M,Beige,4.9,2022-12-29,Y,Bank Transfer
d8402c394d7f64691950e6fc97c8a366,,Accessories,Belt,M,Peach,4.6,2022-12-30,Y,Bank Transfer
f798f0a965374b15e3a361c48b23e068,Toys & Games | Party Supplies | Party Favors,Accessories,Gloves,XL,Violet,3.9,2022-12-31,Y,Cash
5a6e4f4fd27ea4a66c1c377cedb58f52,Toys & Games | Play Vehicles,Clothing,Shorts,M,Green,4.5,2023-01-01,Y,PayPal
601cf08226fc58ea98c7087ed2e6bcc9,"Clothing, Shoes & Jewelry | Costumes & Accessories | Men | Costumes & Cosplay Apparel | Costumes",Accessories,Jewelry,XL,Olive,4.7,2023-01-02,Y,Debit Card
fc26bf9c4f82f38d46b9dccc46718d99,Toys & Games | Games & Accessories,Accessories,Gloves,S,Silver,3.9,2023-01-03,Y,Cash
c79be8182ec4140be079e20f360c6a80,Toys & Games | Dolls & Accessories | Dolls,Accessories,Jewelry,M,Purple,4.4,2023-01-04,Y,PayPal
e929b90c3d440871beee1d15fe79bbd5,Toys & Games | Games & Accessories | Travel Games,Footwear,Sandals,M,Silver,3.9,2023-01-05,Y,Cash
8942a7f86b511c789af8f44f99e01ad8,Toys & Games | Play Vehicles | Die-Cast Vehicles,Accessories,Jewelry,S,Gray,2.8,2023-01-06,Y,Venmo
a0bceed20bf209a457e2cc0b773a2989,,Accessories,Hat,L,Turquoise,3.5,2023-01-07,Y,Cash
f7ad27ca29d2b1c37afaf47965bf06cf,Home & Kitchen | Event & Party Supplies,Clothing,Shorts,M,Violet,4.3,2023-01-08,Y,Credit Card
d9edbc44942651864525be132aecbc51,Toys & Games | Hobbies | Models & Model Kits | Model Kits,Clothing,Sweater,S,Pink,3.9,2023-01-09,Y,Credit Card
3c013d40f5e3dfed59e30da88a13bc3d,Toys & Games | Stuffed Animals & Plush Toys | Stuffed Animals & Teddy Bears,Clothing,Blouse,M,Teal,4.0,2023-01-10,Y,Cash
eaa44aecad425843957f9eb132909f20,Toys & Games | Puppets & Puppet Theaters | Puppet Theaters,Accessories,Hat,M,Magenta,4.1,2023-01-11,Y,Credit Card
22e57ff19f7038644f8bc27a7c6be4ea,Toys & Games | Party Supplies | Balloons,Accessories,Belt,XL,Silver,4.3,2023-01-12,Y,PayPal
e369f3eb47c8db2a40997fc94598c93d,Toys & Games | Hobbies | Hobby Building Tools & Hardware | Paints,Accessories,Gloves,M,Blue,4.2,2023-01-13,Y,Venmo
ef1cbe56a3d057707c937843172dd7ea,Toys & Games | Arts & Crafts | Clay & Dough,Outerwear,Coat,L,Black,4.0,2023-01-14,Y,Bank Transfer
f858bb86b2917936b57dfcf0fa82ccea,Toys & Games | Baby & Toddler Toys,Accessories,Jewelry,M,Gold,3.6,2023-01-15,Y,Cash
3662192774eb655b4bff1ba2a97141d3,Toys & Games | Dress Up & Pretend Play | Accessories,Clothing,Skirt,S,Gray,3.3,2023-01-16,Y,PayPal
b7a38a5e44f9b534df48383a498c1897,Toys & Games | Games & Accessories | Board Games,Accessories,Gloves,S,Magenta,4.1,2023-01-17,Y,Bank Transfer
5d9deab155648e3d0323a6da319210f8,Toys & Games | Sports & Outdoor Play | Pools & Water Toys,Accessories,Jewelry,S,Yellow,4.7,2023-01-18,Y,Debit Card
43a9cabf22b51f6ff0db631f9ed74625,Toys & Games | Games & Accessories,Clothing,Shorts,M,Teal,4.4,2023-01-19,Y,Venmo
bc6faefaf23665e596730c45eba88676,Toys & Games | Learning & Education | Musical Instruments | Drums & Percussion,Accessories,Gloves,L,Red,3.4,2023-01-20,Y,Cash
db7f6fbe6c76b9a9ad8f74d5ffe2f625,,Footwear,Sneakers,S,Yellow,5.0,2023-01-21,Y,Venmo
b3471ff79a3d2edab8a6822905d76e26,Baby Products | Nursery | Décor | Wall Décor | Stickers,Clothing,Skirt,L,Black,4.6,2023-01-22,Y,PayPal
0ddbb00bf8d97c0a414499d4af334d67,Toys & Games | Sports & Outdoor Play | Blasters & Foam Play,Accessories,Hat,L,Pink,4.0,2023-01-23,Y,Credit Card
e82568c544b4847ba55117ba65b97650,,Accessories,Jewelry,XL,Magenta,4.1,2023-01-24,Y,Venmo
83638c3d549f46ff5e1ce47469558ae1,Toys & Games | Games & Accessories | Card Games,Footwear,Sneakers,L,Olive,4.9,2023-01-25,Y,Venmo
c618f9edb15c5723bb9aee6e4cc67dac,Toys & Games | Sports & Outdoor Play | Pools & Water Toys | Baby Floats,Clothing,Shirt,S,Black,2.7,2023-01-26,Y,Bank Transfer
847fe745be780014e2731ecba224e008,Toys & Games | Dress Up & Pretend Play | Pretend Play,Outerwear,Jacket,M,Maroon,4.5,2023-01-27,Y,Venmo
cc26bee55b063505defb6dc919a20375,"Clothing, Shoes & Jewelry | Costumes & Accessories | Kids & Baby | Girls | Costumes",Accessories,Belt,S,Gold,2.7,2023-01-28,Y,Credit Card
5e81edd8e18e07fe202cd414415cf3e5,Toys & Games | Games & Accessories,Clothing,T-shirt,M,Gray,3.0,2023-01-29,Y,Bank Transfer
9c9cb64435e7a35be891583c80ebf809,"Toys & Games | Collectible Toys | Statues, Bobbleheads & Busts | Bobbleheads",Accessories,Jewelry,M,Brown,4.5,2023-01-30,Y,PayPal
10430549c6c9424de07f4a20890cfd22,Toys & Games | Puzzles | Jigsaw Puzzles,Clothing,T-shirt,M,Purple,5.0,2023-01-31,Y,Venmo
2f5a8a01ae22919e1743595a85d88d81,"Baby Products | Baby Care | Pacifiers, Teethers & Teething Relief | Teethers",Outerwear,Jacket,S,Magenta,3.8,2023-02-01,Y,Debit Card
b9136072276f40aa7c0a8b1be3d28250,Toys & Games | Building Toys | Building Sets,Clothing,Sweater,M,Teal,3.1,2023-02-02,Y,Venmo
3c4ab2298e5e84abbca08f1542decfaf,Toys & Games | Building Toys | Building Sets,Footwear,Boots,S,Olive,3.4,2023-10-10,Y,Credit Card
bca0f840cb11aa2a2dd87c6bbe903018,Toys & Games | Games & Accessories,Clothing,Jeans,L,Maroon,4.8,2023-10-11,Y,Debit Card
68b6267cff5714a4a6cc540a9ccb01f8,Toys & Games | Stuffed Animals & Plush Toys | Plush Figures,Clothing,Jeans,XL,Silver,2.7,2023-10-12,Y,Debit Card
eeb1b7b2efa9252e8bff2b695e69c55c,,Clothing,Pants,M,Black,3.2,2023-10-13,Y,Cash
132169cbdd6a03ee4188d61941c27775,Toys & Games | Puzzles | Jigsaw Puzzles,Outerwear,Jacket,M,Maroon,3.9,2023-10-14,Y,Cash
89e106a3800dd399a0ef017d7dcf16d6,Toys & Games | Hobbies | Trains & Accessories | Train Cars | Freight Cars | Hoppers,Outerwear,Jacket,M,Teal,4.2,2023-10-15,Y,Bank Transfer
5fed27123fecd21bda3864af0d7c2228,Toys & Games | Toy Figures & Playsets | Action Figures,Accessories,Belt,M,Teal,3.0,2023-10-16,Y,Cash
aa65994789a193b4822a48ac566bd4c5,Toys & Games | Games & Accessories,Clothing,Shirt,L,Beige,3.0,2023-10-17,Y,PayPal
f46efb904f563ef4177d0394b034738d,Toys & Games | Stuffed Animals & Plush Toys | Stuffed Animals & Teddy Bears,Clothing,Dress,S,Maroon,3.7,2023-10-18,Y,Venmo
40d27854997f817994574f394d0d8918,Toys & Games | Baby & Toddler Toys | Activity Play Centers,Clothing,Blouse,L,Beige,4.4,2023-10-19,Y,Cash
0dbd1562658df09de34de007daa40fb1,,Clothing,Dress,XL,White,4.6,2023-10-20,Y,Debit Card
833fdab8287397a0fa0c19dc6b1e268a,Toys & Games | Dress Up & Pretend Play | Pretend Play,Clothing,Blouse,XL,Gray,3.0,2023-10-21,Y,Venmo
9885cc4705b98b73a0540c02ddcb2992,"Clothing, Shoes & Jewelry | Costumes & Accessories | Women | Costumes & Cosplay Apparel | Costumes",Clothing,Dress,M,Violet,3.6,2023-10-22,Y,Credit Card
dfad3f12a880d7fd7711df1fa0817bdb,Toys & Games | Baby & Toddler Toys,Footwear,Sneakers,L,Silver,3.9,2023-10-23,Y,PayPal
312296e611c71355aaaf834552e59e91,Toys & Games | Party Supplies | Tablecovers,Clothing,Socks,M,Red,4.1,2023-10-24,Y,Cash
3f2d964ee7336d72ad5115cea7d55c72,Toys & Games | Puzzles | Jigsaw Puzzles,Footwear,Shoes,L,Brown,3.9,2023-10-25,Y,Venmo
e82db98f3c4cd6628d89bd74f6594a4c,Video Games | PC | Games,Clothing,Jeans,S,Turquoise,3.9,2023-10-26,Y,Cash
6ef28a3a7a3d24c1424dc5c2d246054c,Hobbies | Remote & App Controlled Vehicles & Parts | Remote & App Controlled Vehicle Parts | Power Plant & Driveline Systems | Electric Speed Controllers,Clothing,Jeans,L,Indigo,4.5,2023-10-27,Y,Bank Transfer
365f463c533833d45c73241e409c1d42,"Sports & Outdoors | Outdoor Recreation | Skates, Skateboards & Scooters | Skateboarding | Standard Skateboards & Longboards | Longboards",Accessories,Gloves,M,Violet,3.4,2023-10-28,Y,Cash
0469b33ae011f4b81e6ddc54b2db84e4,Toys & Games | Puppets & Puppet Theaters | Hand Puppets,Accessories,Belt,M,Yellow,4.1,2023-10-29,Y,Venmo
c9a5985271d7599510c7f8752dc59300,Toys & Games | Toy Figures & Playsets | Playsets & Vehicles,Accessories,Sunglasses,L,Cyan,4.9,2023-10-30,Y,PayPal
2a23d555b1576455adcc1d735cd41d5f,Sports & Outdoors | Outdoor Recreation | Water Sports | Diving & Snorkeling | Diving Fins,Accessories,Hat,M,Brown,4.4,2023-10-31,Y,Cash
a2d1f4e4e3936c4fdf0ff24343cd3adc,Toys & Games | Puzzles | Floor Puzzles,Accessories,Backpack,M,White,2.7,2023-11-01,Y,Bank Transfer
cf5b9debdee9a0026c8b8e784e6b3929,Toys & Games | Games & Accessories | Game Accessories | Role Playing Dice,Clothing,Shorts,L,Yellow,4.8,2023-11-02,Y,Debit Card
09905a127e8283bb83e16894be8df2ee,Home & Kitchen | Event & Party Supplies | Decorations | Balloons,Clothing,Socks,M,White,3.3,2023-11-03,Y,Debit Card
80ff0796c0092c1586bd27850c345666,Toys & Games | Sports & Outdoor Play | Pools & Water Toys | Lawn Water Slides,Clothing,Socks,L,Pink,4.4,2023-11-04,Y,Cash
1171e93762bdef88ee344b89b3f9a438,,Accessories,Belt,M,Indigo,4.6,2023-11-05,Y,Cash
c1d2b83c8206b7e0be3f9a26a72af7aa,Toys & Games | Stuffed Animals & Plush Toys | Plush Figures,Outerwear,Jacket,L,White,3.1,2023-11-06,Y,PayPal
b3beccb4bc9f5f93e4c490603e4a3c2a,,Accessories,Hat,L,Red,4.5,2023-11-07,Y,Debit Card
1db6d2f205b0960f34faa8e645cabab5,Toys & Games | Hobbies | Models & Model Kits | Pre-Built & Diecast Models | Aircraft,Clothing,T-shirt,S,Red,4.0,2023-11-08,Y,Venmo
1ecf3e175dc3f7e51d3fa8dc8604cdd7,Toys & Games | Building Toys | Building Sets,Accessories,Backpack,M,Lavender,3.1,2023-11-09,Y,Credit Card
d3c2e5594fc73f0b19db24fc48cc81f3,Toys & Games | Arts & Crafts | Craft Kits,Outerwear,Coat,M,Teal,3.9,2023-11-10,Y,Bank Transfer
862b9c1267d783b208b80dbbcebbc975,Toys & Games | Hobbies | Models & Model Kits | Pre-Built & Diecast Models | Vehicles,Accessories,Backpack,S,Violet,4.5,2023-11-11,Y,PayPal
046db3cfcb21f119bd9b9c7ee717a216,Toys & Games | Learning & Education | Optics | Telescopes,Outerwear,Jacket,S,Silver,4.4,2023-11-12,Y,PayPal
bbc5abdfe80cf693838ad2d1f2130073,Toys & Games | Toy Figures & Playsets | Action Figures,Footwear,Shoes,M,Gold,3.6,2023-11-13,Y,Bank Transfer
71437cbcccad7f37f7d0b3676d0f3b66,Toys & Games | Building Toys | Building Sets,Clothing,Blouse,M,Green,3.4,2023-11-14,Y,Venmo
b3d083d8be2033e3cdd95a1e8b7d3495,Toys & Games | Arts & Crafts | Craft Kits,Footwear,Sandals,S,Turquoise,4.0,2023-11-15,Y,Venmo
a984606ec6f69b7636305b87c69c78ea,Home & Kitchen | Furniture | Kids' Furniture | Tables & Chairs | Table & Chair Sets,Accessories,Sunglasses,M,Indigo,2.6,2023-11-16,Y,Cash
